OrderID,ClientName,ProductType,ChannelSales,Priority,Units,UnitPrice,CostPrice,TotalSalesAmount,TotalCostAmount
E7173,Robert,Cuidado personal,Offline,Low,1956,867.93,442.15,1697671.08,864845.4
E7174,Jonathan,Domestico,Offline,Low,7278,896.67,267.45,6525964.26,1946501.1
E7175,Tyrone,Verduras,Online,Critical,3870,989.73,400.41,3830255.1,1549586.7
E7176,Daniel,Material de oficina,Online,High,6322,910.26,309.66,5754663.72,1957670.52
E7177,Danny,Carnes,Online,Medium,5377,870.37,75.87,4679979.49,407952.99
E7178,Megan,Ropa,Offline,Critical,9119,542.9,431.29,4950705.1,3932933.51
E7179,David,Cuidado personal,Online,Critical,6069,694.82,432.99,4216862.58,2627816.31
E7180,Alexis,Material de oficina,Online,Low,4759,565.19,488.23,2689739.21,2323486.57
E7181,Jennifer,Verduras,Online,High,631,554.21,10.2,349706.51,6436.2
E7182,Robert,Snacks,Online,Low,5384,534.27,193.05,2876509.68,1039381.2
E7183,Jacqueline,Ropa,Offline,High,9394,932.94,397.4,8764038.36,3733175.6
E7184,Melissa,Alimento infantil,Offline,High,1200,435.51,360.8,522612,432960
E7185,Patricia,Cosmeticos,Offline,High,9465,604.49,312.36,5721497.85,2956487.4
E7186,Katherine,Frutas,Offline,High,3771,799.87,239.68,3016309.77,903833.28
E7187,Erica,Frutas,Online,Medium,4642,743.81,226.44,3452766.02,1051134.48
E7188,Nicholas,Cuidado personal,Offline,Medium,5062,598.92,321.21,3031733.04,1625965.02
E7189,Christina,Material de oficina,Offline,Critical,3129,883.3,149.15,2763845.7,466690.35
E7190,Richard,Cosmeticos,Online,High,4858,454.44,68.63,2207669.52,333404.54
E7191,Jennifer,Carnes,Offline,High,6796,533.72,29.05,3627161.12,197423.8
E7192,Melanie,Frutas,Offline,Low,2159,547.31,254.29,1181642.29,549012.11
E7193,Tina,Cuidado personal,Online,Medium,7789,608.11,470.3,4736568.79,3663166.7
E7194,Monica,Carnes,Offline,High,1789,469.02,106.23,839076.78,190045.47
E7195,Brenda,Bebida,Offline,Medium,2307,644.69,143.33,1487299.83,330662.31
E7196,Pamela,Cuidado personal,Offline,Critical,3187,497.81,72.82,1586520.47,232077.34
E7197,Eric,Cosmeticos,Offline,High,3938,497.19,358.98,1957934.22,1413663.24
E7198,Jacob,Ropa,Offline,High,4146,448.94,499.79,1861305.24,2072129.34
E7199,Christina,Domestico,Online,Critical,1006,926.27,465.1,931827.62,467890.6
E7200,Todd,Domestico,Online,High,6758,913.15,234.14,6171067.7,1582318.12
E7201,Samuel,Cosmeticos,Online,Low,5608,767.31,461.33,4303074.48,2587138.64
E7202,Brenda,Snacks,Offline,Medium,3978,955.53,34.77,3801098.34,138315.06
E7203,David,Bebida,Online,High,3412,691.42,250.29,2359125.04,853989.48
E7204,Kaitlin,Frutas,Online,High,6192,650.66,141.01,4028886.72,873133.92
E7205,Melanie,Material de oficina,Offline,Low,3290,620.44,362.49,2041247.6,1192592.1
E7206,Nathan,Alimento infantil,Offline,High,6136,572.36,209.46,3512000.96,1285246.56
E7207,Brian,Alimento infantil,Offline,Medium,7838,505.24,497.17,3960071.12,3896818.46
E7208,Ryan,Ropa,Online,Medium,5240,455.36,321.37,2386086.4,1683978.8
E7209,Ryan,Alimento infantil,Offline,Critical,9689,970.89,14.73,9406953.21,142718.97
E7210,Veronica,Alimento infantil,Online,Medium,8975,405.21,331.31,3636759.75,2973507.25
E7211,Cameron,Cosmeticos,Online,Low,429,432.07,359.04,185358.03,154028.16
E7212,Philip,Ropa,Online,High,9444,498.31,335.61,4706039.64,3169500.84
E7213,Gregory,Frutas,Offline,Medium,6587,707.98,61.31,4663464.26,403848.97
E7214,Donald,Snacks,Offline,Critical,2662,966.06,244.98,2571651.72,652136.76
E7215,Richard,Cosmeticos,Online,High,8353,893.24,194.51,7461233.72,1624742.03
E7216,Melanie,Snacks,Offline,High,3145,560.43,63.06,1762552.35,198323.7
E7217,Nicole,Snacks,Online,High,2066,673.78,477.86,1392029.48,987258.76
E7218,Alex,Snacks,Online,High,9838,864.25,242.22,8502491.5,2382960.36
E7219,Judith,Cereales,Offline,Medium,6708,626.12,74.27,4200012.96,498203.16
E7220,Kevin,Bebida,Offline,Low,101,570.4,21.32,57610.4,2153.32
E7221,Amanda,Material de oficina,Offline,Low,8707,781.39,195.4,6803562.73,1701347.8
E7222,Kyle,Domestico,Online,Critical,8129,602.37,172.14,4896665.73,1399326.06
E7223,Dawn,Verduras,Online,Medium,9277,889.49,113.75,8251798.73,1055258.75
E7224,Julie,Bebida,Online,Low,8108,632.94,441.28,5131877.52,3577898.24
E7225,Richard,Bebida,Offline,Medium,5428,896.05,403.47,4863759.4,2190035.16
E7226,Donald,Cereales,Online,Critical,7811,476.59,302.33,3722644.49,2361499.63
E7227,Mary,Verduras,Online,High,8361,853.06,270.15,7132434.66,2258724.15
E7228,Kevin,Cosmeticos,Offline,Medium,9144,546.9,374.13,5000853.6,3421044.72
E7229,Mary,Frutas,Offline,Medium,2496,833.53,337.5,2080490.88,842400
E7230,Jake,Material de oficina,Online,Medium,7900,426.25,361.16,3367375,2853164
E7231,Hector,Cosmeticos,Offline,Medium,3218,911.35,203.78,2932724.3,655764.04
E7232,Johnathan,Frutas,Online,Low,7719,462.82,208.15,3572507.58,1606709.85
E7233,Melissa,Verduras,Offline,Critical,7061,562.25,273.36,3970047.25,1930194.96
E7234,Michael,Ropa,Offline,High,4155,953.49,342.23,3961750.95,1421965.65
E7235,Brenda,Cosmeticos,Offline,Critical,876,625.81,416.02,548209.56,364433.52
E7236,Julie,Snacks,Online,Critical,9733,950.52,211.54,9251411.16,2058918.82
E7237,Bryan,Verduras,Offline,Low,7781,986.31,204.45,7674478.11,1590825.45
E7238,Matthew,Cosmeticos,Offline,Critical,7565,928.26,82.68,7022286.9,625474.2
E7239,David,Cereales,Offline,Low,3696,747.4,380.98,2762390.4,1408102.08
E7240,Tyler,Ropa,Online,Medium,9619,416.21,77.41,4003523.99,744606.79
E7241,Sarah,Cosmeticos,Online,Critical,8545,479.42,490.42,4096643.9,4190638.9
E7242,David,Domestico,Online,High,4151,737.49,418.53,3061320.99,1737318.03
E7243,Tami,Cereales,Online,Low,7265,904.27,272.04,6569521.55,1976370.6
E7244,Willie,Cosmeticos,Offline,Medium,6404,715.46,431.96,4581805.84,2766271.84
E7245,Anthony,Bebida,Online,Medium,6848,704.73,342.74,4825991.04,2347083.52
E7246,Nicole,Material de oficina,Online,Medium,546,750.69,70.55,409876.74,38520.3
E7247,Dorothy,Cereales,Offline,Medium,9426,755.49,119.57,7121248.74,1127066.82
E7248,Michael,Cosmeticos,Offline,Low,8284,613.23,11.44,5079997.32,94768.96
E7249,Susan,Frutas,Offline,Low,9428,800.49,349.38,7547019.72,3293954.64
E7250,Chad,Carnes,Offline,Critical,8268,832.16,13.22,6880298.88,109302.96
E7251,Christian,Domestico,Offline,High,8345,566.53,285.86,4727692.85,2385501.7
E7252,Travis,Cereales,Offline,Critical,5439,755.69,191.09,4110197.91,1039338.51
E7253,Vicki,Material de oficina,Offline,High,5588,484.34,118.88,2706491.92,664301.44
E7254,David,Carnes,Offline,Critical,282,576.55,287.24,162587.1,81001.68
E7255,Katherine,Ropa,Offline,High,1005,904.74,242.95,909263.7,244164.75
E7256,Rachel,Verduras,Offline,Low,4889,794.57,97.89,3884652.73,478584.21
E7257,Julie,Cosmeticos,Online,Critical,4645,857.37,148.03,3982483.65,687599.35
E7258,David,Ropa,Online,Low,6060,573.02,273.99,3472501.2,1660379.4
E7259,Judith,Alimento infantil,Offline,Medium,859,550.17,347.83,472596.03,298785.97
E7260,Andrew,Material de oficina,Offline,Critical,7369,899.79,198.87,6630552.51,1465473.03
E7261,Jessica,Cereales,Offline,Low,2401,993.99,378.85,2386569.99,909618.85
E7262,Willie,Bebida,Offline,Low,9940,806.65,492.15,8018101,4891971
E7263,Patricia,Frutas,Offline,Critical,6649,668.21,279.7,4442928.29,1859725.3
E7264,Miguel,Carnes,Offline,High,2673,616.07,130.77,1646755.11,349548.21
E7265,Brenda,Carnes,Offline,High,545,538.33,222.52,293389.85,121273.4
E7266,David,Snacks,Offline,High,1438,554.02,8.74,796680.76,12568.12
E7267,John,Cosmeticos,Online,High,382,401.14,370.59,153235.48,141565.38
E7268,Sonia,Snacks,Online,Critical,7332,557.47,283.64,4087370.04,2079648.48
E7269,Jacob,Ropa,Online,Medium,3889,630.18,428.44,2450770.02,1666203.16
E7270,Timothy,Verduras,Online,Low,3081,460.43,462.81,1418584.83,1425917.61
E7271,Joseph,Cereales,Offline,Medium,2517,569.82,156.06,1434236.94,392803.02
E7272,James,Snacks,Offline,Medium,6731,554.9,143.27,3735031.9,964350.37
E7273,Alexis,Verduras,Online,Low,5927,651.97,57.34,3864226.19,339854.18
E7274,Katherine,Domestico,Online,Medium,2520,879.78,485.55,2217045.6,1223586
E7275,Tyrone,Material de oficina,Online,High,7450,690.51,411.53,5144299.5,3065898.5
E7276,Sarah,Carnes,Offline,Critical,8567,709.57,188.93,6078886.19,1618563.31
E7277,Todd,Verduras,Online,Medium,2694,878.13,424.05,2365682.22,1142390.7
E7278,Amanda,Cosmeticos,Online,Medium,5762,842.81,45.58,4856271.22,262631.96
E7279,Steven,Snacks,Offline,Medium,4845,495.87,481.03,2402490.15,2330590.35
E7280,Kevin,Domestico,Online,Medium,6421,480.64,199.82,3086189.44,1283044.22
E7281,Jennifer,Domestico,Online,Medium,3992,931.54,44.69,3718707.68,178402.48
E7282,Douglas,Cereales,Online,Medium,357,852.97,85.95,304510.29,30684.15
E7283,Jessica,Cuidado personal,Offline,Critical,5548,719.95,488.75,3994282.6,2711585
E7284,Sonia,Ropa,Offline,High,5085,877.53,292.26,4462240.05,1486142.1
E7285,Gregory,Ropa,Offline,Low,1384,578.5,91.11,800644,126096.24
E7286,Tabitha,Bebida,Online,High,5854,590.48,187.38,3456669.92,1096922.52
E7287,Susan,Cereales,Online,Medium,7069,410.29,58.15,2900340.01,411062.35
E7288,Nicole,Frutas,Offline,Low,8289,735.6,338.18,6097388.4,2803174.02
E7289,Brandi,Ropa,Offline,Critical,2083,537.37,425.36,1119341.71,886024.88
E7290,Pamela,Frutas,Offline,Low,1208,414.91,242.16,501211.28,292529.28
E7291,Kayla,Alimento infantil,Offline,Low,7617,542.7,192.9,4133745.9,1469319.3
E7292,Melanie,Frutas,Offline,Low,7342,449.25,20.89,3298393.5,153374.38
E7293,Kayla,Material de oficina,Online,Medium,5334,956.13,97.96,5099997.42,522518.64
E7294,Crystal,Frutas,Online,High,3430,575.95,401.66,1975508.5,1377693.8
E7295,David,Domestico,Offline,High,9669,445.79,196.64,4310343.51,1901312.16
E7296,Carla,Cosmeticos,Offline,High,9129,962.54,425.77,8787027.66,3886854.33
E7297,Tiffany,Alimento infantil,Offline,Low,7346,458.65,251.64,3369242.9,1848547.44
E7298,Tyler,Ropa,Offline,Low,2796,865.34,3.29,2419490.64,9198.84
E7299,Dylan,Snacks,Online,High,4654,821.04,278.55,3821120.16,1296371.7
E7300,Eric,Alimento infantil,Offline,Critical,5272,769.86,75.87,4058701.92,399986.64
E7301,Gail,Carnes,Offline,Medium,9170,699.05,334.79,6410288.5,3070024.3
E7302,Andre,Cereales,Offline,Low,1583,556.12,339.65,880337.96,537665.95
E7303,Willie,Ropa,Online,Critical,9771,531.05,436.46,5188889.55,4264650.66
E7304,Donald,Snacks,Online,Critical,9161,528.58,166.66,4842321.38,1526772.26
E7305,Jacob,Ropa,Offline,High,7642,690.45,38.77,5276418.9,296280.34
E7306,Michael,Verduras,Offline,High,661,936.38,58.13,618947.18,38423.93
E7307,Ethan,Carnes,Offline,Low,8390,479.37,112.96,4021914.3,947734.4
E7308,Michelle,Carnes,Online,Low,8305,865.54,262.56,7188309.7,2180560.8
E7309,Lisa,Cuidado personal,Offline,High,5083,664.34,107.77,3376840.22,547794.91
E7310,Kenneth,Verduras,Offline,Low,217,473.07,340.08,102656.19,73797.36
E7311,William,Carnes,Offline,Critical,8207,616.87,301.75,5062652.09,2476462.25
E7312,Tyler,Carnes,Online,High,5495,900.67,136.02,4949181.65,747429.9
E7313,Bianca,Cereales,Offline,High,5267,497.77,313.72,2621754.59,1652363.24
E7314,Joshua,Alimento infantil,Online,High,3384,469.24,44.67,1587908.16,151163.28
E7315,Ashley,Alimento infantil,Offline,Critical,9121,996.32,333.04,9087434.72,3037657.84
E7316,Jessica,Cereales,Online,Low,136,981.44,235.59,133475.84,32040.24
E7317,Bianca,Carnes,Online,Medium,6073,992.01,94.13,6024476.73,571651.49
E7318,Colin,Carnes,Online,Medium,3307,400.9,430.09,1325776.3,1422307.63
E7319,Michael,Cuidado personal,Online,Critical,6520,521.93,300.77,3402983.6,1961020.4
E7320,Alexis,Bebida,Offline,Low,5649,715.71,122.29,4043045.79,690816.21
E7321,Laura,Frutas,Online,Critical,7918,526.13,136.26,4165897.34,1078906.68
E7322,Amanda,Cosmeticos,Online,Low,2425,853.6,390.02,2069980,945798.5
E7323,Susan,Carnes,Online,Critical,7266,511.44,17.52,3716123.04,127300.32
E7324,Ethan,Cuidado personal,Online,Low,8645,684.41,479.46,5916724.45,4144931.7
E7325,Eric,Snacks,Online,Low,3654,508.08,183.46,1856524.32,670362.84
E7326,Walter,Cosmeticos,Offline,Critical,6177,983.82,31.65,6077056.14,195502.05
E7327,Bobby,Carnes,Offline,Critical,644,912.43,175.55,587604.92,113054.2
E7328,Nicole,Cuidado personal,Online,Medium,7529,947.34,239.59,7132522.86,1803873.11
E7329,Cameron,Ropa,Offline,Critical,493,426.1,56.42,210067.3,27815.06
E7330,Melissa,Carnes,Online,High,5821,578.22,382.73,3365818.62,2227871.33
E7331,Jennifer,Frutas,Online,Critical,1444,441.23,219.82,637136.12,317420.08
E7332,Timothy,Ropa,Offline,Critical,3211,689.33,197.39,2213438.63,633819.29
E7333,David,Cosmeticos,Online,High,844,529.7,434.63,447066.8,366827.72
E7334,Brenda,Cosmeticos,Offline,High,6796,686.03,246.15,4662259.88,1672835.4
E7335,Nancy,Bebida,Online,Medium,6906,964.84,93.66,6663185.04,646815.96
E7336,Miguel,Ropa,Offline,Medium,7447,431.12,138.03,3210550.64,1027909.41
E7337,Danny,Cuidado personal,Online,Critical,3076,657.33,79.15,2021947.08,243465.4
E7338,Dawn,Cereales,Offline,Low,1162,496.56,195.4,577002.72,227054.8
E7339,Jacob,Cereales,Offline,Low,2205,756.86,168.34,1668876.3,371189.7
E7340,Ryan,Alimento infantil,Offline,Low,8861,953.88,12.81,8452330.68,113509.41
E7341,Tony,Snacks,Online,High,1849,733.67,124.94,1356555.83,231014.06
E7342,Johnny,Cereales,Offline,Critical,5303,775.58,423.29,4112900.74,2244706.87
E7343,Christine,Ropa,Online,Low,6459,940.69,156.81,6075916.71,1012835.79
E7344,Michael,Verduras,Online,High,9070,961.87,28.25,8724160.9,256227.5
E7345,Kristin,Ropa,Online,Critical,4070,525.63,469.69,2139314.1,1911638.3
E7346,James,Verduras,Online,High,9156,972.67,283.92,8905766.52,2599571.52
E7347,Mary,Snacks,Online,High,7471,495.42,402.73,3701282.82,3008795.83
E7348,Jeff,Carnes,Offline,High,560,994.35,290.91,556836,162909.6
E7349,Alicia,Bebida,Offline,Critical,3100,718.06,302.62,2225986,938122
E7350,Laurie,Bebida,Online,High,8021,948.72,356,7609683.12,2855476
E7351,Logan,Cuidado personal,Offline,Low,8631,513.32,80.65,4430464.92,696090.15
E7352,Julian,Verduras,Offline,High,5565,783.46,133.03,4359954.9,740311.95
E7353,Alisha,Verduras,Online,Critical,3776,619.06,89.9,2337570.56,339462.4
E7354,Christina,Material de oficina,Offline,Critical,7469,808.75,437.83,6040553.75,3270152.27
E7355,Cody,Snacks,Offline,Medium,9425,727.1,128.15,6852917.5,1207813.75
E7356,Matthew,Cereales,Offline,High,9221,870.42,428.62,8026142.82,3952305.02
E7357,Phillip,Material de oficina,Offline,Critical,2649,507.36,14.66,1343996.64,38834.34
E7358,Kenneth,Domestico,Offline,Low,1929,648.62,371.41,1251187.98,716449.89
E7359,Lisa,Alimento infantil,Offline,Critical,4831,535.59,216.63,2587435.29,1046539.53
E7360,John,Carnes,Offline,High,9496,967.55,452.3,9187854.8,4295040.8
E7361,Kyle,Frutas,Offline,High,2895,715.94,43.78,2072646.3,126743.1
E7362,Tami,Verduras,Online,Low,5181,568.41,173.45,2944932.21,898644.45
E7363,Stacy,Snacks,Offline,Critical,1483,991.7,315.14,1470691.1,467352.62
E7364,Paul,Material de oficina,Offline,Critical,3748,858.76,347.02,3218632.48,1300630.96
E7365,Brian,Snacks,Online,High,7851,926.53,68,7274187.03,533868
E7366,Troy,Material de oficina,Online,High,1794,835.63,437.97,1499120.22,785718.18
E7367,Desiree,Material de oficina,Offline,High,7955,733.51,245.86,5835072.05,1955816.3
E7368,Jeff,Cereales,Offline,Low,4054,607.65,193.09,2463413.1,782786.86
E7369,Natasha,Frutas,Online,Low,141,703.93,337.96,99254.13,47652.36
E7370,Cathy,Bebida,Offline,Medium,7081,822.79,409.77,5826175.99,2901581.37
E7371,Darryl,Carnes,Online,High,3249,746.48,193.94,2425313.52,630111.06
E7372,Daniel,Frutas,Online,Low,9379,982.97,276.32,9219275.63,2591605.28
E7373,Joshua,Snacks,Offline,Critical,679,800.14,374.6,543295.06,254353.4
E7374,Brian,Bebida,Offline,Medium,8770,716.13,280.85,6280460.1,2463054.5
E7375,Madison,Cereales,Offline,Medium,6194,946.24,174.89,5861010.56,1083268.66
E7376,Stuart,Frutas,Online,Medium,8794,878.61,440.29,7726496.34,3871910.26
E7377,Nancy,Carnes,Offline,Low,3634,760.38,344.64,2763220.92,1252421.76
E7378,Erica,Domestico,Online,Low,646,561.89,60.29,362980.94,38947.34
E7379,Stephanie,Domestico,Online,High,6784,736.26,110.47,4994787.84,749428.48
E7380,Vincent,Cereales,Offline,High,9263,697.65,402.75,6462331.95,3730673.25
E7381,Kimberly,Alimento infantil,Online,Critical,4373,932.4,397.86,4077385.2,1739841.78
E7382,Matthew,Alimento infantil,Offline,Low,8322,735.61,354.47,6121746.42,2949899.34
E7383,Brady,Cuidado personal,Online,High,3445,570.9,86.06,1966750.5,296476.7
E7384,Craig,Frutas,Offline,High,7064,867.24,175.68,6126183.36,1241003.52
E7385,Mark,Carnes,Offline,High,8552,401.24,368.25,3431404.48,3149274
E7386,Mary,Bebida,Offline,Critical,2125,552.87,390.17,1174848.75,829111.25
E7387,John,Domestico,Offline,Critical,7036,520.08,39.46,3659282.88,277640.56
E7388,Robert,Material de oficina,Online,High,7358,950.02,88.27,6990247.16,649490.66
E7389,Sonya,Ropa,Online,Low,2752,846.38,264.06,2329237.76,726693.12
E7390,Austin,Alimento infantil,Online,Critical,3359,935.02,20.09,3140732.18,67482.31
E7391,Curtis,Cuidado personal,Offline,Medium,8877,591.18,207.54,5247904.86,1842332.58
E7392,Elizabeth,Domestico,Offline,Medium,6566,512.66,404.1,3366125.56,2653320.6
E7393,Kelly,Cuidado personal,Online,Low,7072,584.91,226.49,4136483.52,1601737.28
E7394,Ryan,Cosmeticos,Offline,Low,5604,512.36,257.15,2871265.44,1441068.6
E7395,Melissa,Material de oficina,Offline,Medium,6879,737.74,263.61,5074913.46,1813373.19
E7396,Jared,Cosmeticos,Offline,Medium,852,671.79,459.32,572365.08,391340.64
E7397,Michael,Frutas,Online,High,6638,459.18,100.66,3048036.84,668181.08
E7398,Hannah,Alimento infantil,Online,Medium,7879,756.88,112.76,5963457.52,888436.04
E7399,Tami,Cereales,Offline,Low,7976,476.44,259.62,3800085.44,2070729.12
E7400,Joseph,Frutas,Offline,Low,6184,407.54,154.16,2520227.36,953325.44
E7401,John,Ropa,Offline,Critical,5832,430.24,431.18,2509159.68,2514641.76
E7402,Joseph,Domestico,Online,Low,9342,954.43,75.63,8916285.06,706535.46
E7403,Bryan,Alimento infantil,Offline,Critical,5928,738.5,133.3,4377828,790202.4
E7404,Zachary,Cosmeticos,Online,Low,7454,965.12,453.2,7194004.48,3378152.8
E7405,Daniel,Carnes,Online,Medium,4089,510.96,444.46,2089315.44,1817396.94
E7406,Thomas,Verduras,Online,Low,5459,488.84,345.79,2668577.56,1887667.61
E7407,Nicholas,Verduras,Online,High,4861,864.33,179.63,4201508.13,873181.43
E7408,Courtney,Alimento infantil,Offline,Medium,1746,895.95,30.53,1564328.7,53305.38
E7409,Philip,Cereales,Offline,Medium,149,981.72,112.41,146276.28,16749.09
E7410,Colin,Frutas,Offline,High,5317,900.98,182.55,4790510.66,970618.35
E7411,Kayla,Domestico,Offline,Medium,7340,419.13,383.45,3076414.2,2814523
E7412,Kimberly,Cuidado personal,Offline,Low,7987,414.63,290.64,3311649.81,2321341.68
E7413,David,Cosmeticos,Online,High,2243,786.48,158.65,1764074.64,355851.95
E7414,Alexis,Cuidado personal,Online,Low,5896,807.73,13.84,4762376.08,81600.64
E7415,Justin,Cosmeticos,Online,Low,295,978.51,364.14,288660.45,107421.3
E7416,Carla,Verduras,Online,Medium,4911,675.27,394.95,3316250.97,1939599.45
E7417,Antonio,Domestico,Offline,Low,740,466.84,240.26,345461.6,177792.4
E7418,Diana,Alimento infantil,Online,Low,3030,515.44,327.41,1561783.2,992052.3
E7419,Kim,Bebida,Online,Medium,5477,480.13,288.06,2629672.01,1577704.62
E7420,Christina,Verduras,Online,Critical,8835,788.12,301.08,6963040.2,2660041.8
E7421,Ryan,Carnes,Offline,Low,8327,402.28,350.16,3349785.56,2915782.32
E7422,Brenda,Verduras,Online,Critical,9080,708.95,354.49,6437266,3218769.2
E7423,Daniel,Cosmeticos,Online,Medium,1159,877.01,373.2,1016454.59,432538.8
E7424,Mark,Cosmeticos,Offline,Low,522,698.27,476.61,364496.94,248790.42
E7425,Brady,Frutas,Offline,Medium,8956,975.48,308.05,8736398.88,2758895.8
E7426,Bruce,Verduras,Offline,Low,5345,583.16,378.4,3116990.2,2022548
E7427,Edward,Bebida,Online,Low,5430,687.59,404.72,3733613.7,2197629.6
E7428,Richard,Bebida,Online,Low,8760,543.23,36.91,4758694.8,323331.6
E7429,Evan,Ropa,Online,Critical,7432,743.13,442.9,5522942.16,3291632.8
E7430,Maria,Carnes,Offline,Low,2578,417.01,416.03,1075051.78,1072525.34
E7431,Ryan,Cuidado personal,Online,Critical,3560,691.08,364.52,2460244.8,1297691.2
E7432,Matthew,Cereales,Offline,High,5713,936.46,72.55,5349995.98,414478.15
E7433,Duane,Snacks,Online,Low,8036,450.05,43.87,3616601.8,352539.32
E7434,Ethan,Material de oficina,Online,High,8355,942.04,494.3,7870744.2,4129876.5
E7435,Kaitlyn,Alimento infantil,Online,Medium,4883,619.12,240.58,3023162.96,1174752.14
E7436,Antonio,Verduras,Offline,High,5994,771.03,91.35,4621553.82,547551.9
